anio;mes;pais_cod;pais_descri;fob
2021;10;317;IRAQ;907463.8
2021;05;317;IRAQ;61843701.59
2021;01;317;IRAQ;19742500.14
2022;06;317;IRAQ;46220755.5
2021;09;317;IRAQ;14875768.95
2022;05;317;IRAQ;33660941.45
2022;04;317;IRAQ;102155957.93
2021;08;317;IRAQ;27873178.07
2022;03;317;IRAQ;19946444.15
2021;04;317;IRAQ;40270094.06
2022;02;317;IRAQ;20397213.98
2021;07;317;IRAQ;63762218.98
2021;06;317;IRAQ;54395599.59
2021;02;318;IRAN;120208868.82
2022;01;318;IRAN;148361.1
2021;06;318;IRAN;208111940.94
2022;08;318;IRAN;62636786.39
2022;10;318;IRAN;80184.93
2021;11;318;IRAN;4145334.69
2022;09;318;IRAN;32074
2021;03;318;IRAN;49796180.2
2022;07;318;IRAN;85839702.79
2021;01;318;IRAN;195901060.89
2021;05;318;IRAN;198510249.64
2022;06;318;IRAN;293327055.37
2021;09;318;IRAN;74109654.44
2022;05;318;IRAN;106483930.1
2021;12;318;IRAN;22565694.11
2022;04;318;IRAN;82870040.92
2021;08;318;IRAN;66494083.88
2022;03;318;IRAN;58039788.9
2021;04;318;IRAN;144796496.02
2022;11;318;IRAN;31597.06
2022;02;318;IRAN;17783.3
2021;07;318;IRAN;143626040.09
2022;01;319;ISRAEL;32506996.21
2022;11;319;ISRAEL;14670757.85
2021;06;319;ISRAEL;25978314.79
2021;11;319;ISRAEL;34020659.42
2022;09;319;ISRAEL;46043159.58
2021;03;319;ISRAEL;28855220.99
2022;08;319;ISRAEL;43164016.73
2021;10;319;ISRAEL;23980309.77
2022;07;319;ISRAEL;51796067.11
2021;01;319;ISRAEL;38335344.59
2021;05;319;ISRAEL;11610809.85
2022;06;319;ISRAEL;14629184.02
2022;04;319;ISRAEL;32336219.38
2021;09;319;ISRAEL;38080076.53
2022;05;319;ISRAEL;49817427.58
2021;12;319;ISRAEL;28293139.81
2021;08;319;ISRAEL;27792191.49
2022;03;319;ISRAEL;48227231.05
2021;04;319;ISRAEL;21981219.49
2022;10;319;ISRAEL;16070148.08
2022;02;319;ISRAEL;24101522.07
2021;07;319;ISRAEL;44821386.35
2021;02;319;ISRAEL;42671326.44
2022;01;320;JAPON;20266664.47
2022;11;320;JAPON;57307354.59
2021;11;320;JAPON;47332449.6
2022;09;320;JAPON;86155106.75
2021;03;320;JAPON;19129774.28
2022;08;320;JAPON;64829460.93
2021;10;320;JAPON;71547359.75
2021;01;320;JAPON;11368848.87
2022;07;320;JAPON;160942503.79
2021;05;320;JAPON;47173082.28
2021;06;320;JAPON;109169457.36
2022;06;320;JAPON;82547826.95
2022;05;320;JAPON;58164692
2021;09;320;JAPON;104734856.26
2022;10;320;JAPON;49765528.79
2021;12;320;JAPON;36715644.32
2022;04;320;JAPON;101563777.02
2021;08;320;JAPON;94840421.64
2022;03;320;JAPON;45943918.67
2021;04;320;JAPON;32986733.66
2022;02;320;JAPON;38656660.22
2021;07;320;JAPON;133697519.45
2021;02;320;JAPON;13247835.68
2022;01;321;JORDANIA;1190224.66
2022;11;321;JORDANIA;3248435.9
2021;06;321;JORDANIA;1048331.71
2022;07;321;JORDANIA;38370610.14
2021;11;321;JORDANIA;25189981.22
2021;03;321;JORDANIA;1142009.72
2022;08;321;JORDANIA;47840079.39
2021;10;321;JORDANIA;22276642.92
2021;01;321;JORDANIA;10620397.26
2021;05;321;JORDANIA;20962829.32
2022;10;321;JORDANIA;22067688.11
2022;06;321;JORDANIA;47604736.05
2021;09;321;JORDANIA;19148321.75
2022;09;321;JORDANIA;21758130.9
2022;05;321;JORDANIA;42732200.7
2022;04;321;JORDANIA;64611577.67
2021;08;321;JORDANIA;62881728.82
2021;12;321;JORDANIA;27252689.75
2022;03;321;JORDANIA;12303011.06
2021;04;321;JORDANIA;56254023.87
2022;02;321;JORDANIA;871397.32
2021;07;321;JORDANIA;36878328.58
2021;02;321;JORDANIA;21133816.34
2022;01;322;QATAR;998870.84
2021;12;322;QATAR;1173687.59
2021;06;322;QATAR;1251467.46
2022;10;322;QATAR;9266765.61
2021;11;322;QATAR;1096189.15
2022;09;322;QATAR;954816.56
2021;03;322;QATAR;2976391
2021;10;322;QATAR;3403106.78
2022;07;322;QATAR;1938447.82
2021;05;322;QATAR;1655645.97
2022;11;322;QATAR;609126.72
2022;06;322;QATAR;2316168.84
2021;09;322;QATAR;4567130.08
2022;08;322;QATAR;5676708.69
2022;05;322;QATAR;1176002.06
2022;04;322;QATAR;6817955.76
2021;08;322;QATAR;1481276.52
2022;03;322;QATAR;1307276.49
2021;04;322;QATAR;555329.39
2021;01;322;QATAR;1966691.94
2022;02;322;QATAR;3053524.64
2021;07;322;QATAR;1274782.15
2021;02;322;QATAR;1853355.46
2022;01;323;KUWAIT;5582359.12
2021;12;323;KUWAIT;400670.75
2022;11;323;KUWAIT;582259.44
2022;10;323;KUWAIT;13052612.73
2021;06;323;KUWAIT;9269337.66
2021;11;323;KUWAIT;446891.6
2021;03;323;KUWAIT;515521.45
2022;09;323;KUWAIT;519225.06
2022;08;323;KUWAIT;1477252.57
2021;01;323;KUWAIT;6672739.34
2021;10;323;KUWAIT;9705744.62
2021;05;323;KUWAIT;469531.27
2022;06;323;KUWAIT;2848803.65
2021;09;323;KUWAIT;333544.77
2022;05;323;KUWAIT;206013.52
2021;08;323;KUWAIT;210503.62
2022;07;323;KUWAIT;2555698.76
2022;03;323;KUWAIT;9822269.06
2021;04;323;KUWAIT;459129.42
2022;04;323;KUWAIT;13178446.35
2022;02;323;KUWAIT;424520.51
2021;07;323;KUWAIT;362543
2021;02;323;KUWAIT;1240780.53
2021;06;324;LAOS, REP?BLICA POPULAR DEMOCR?TICA DE;99514
2022;09;324;LAOS, REP?BLICA POPULAR DEMOCR?TICA DE;24936
2021;10;324;LAOS, REP?BLICA POPULAR DEMOCR?TICA DE;109050
2021;05;324;LAOS, REP?BLICA POPULAR DEMOCR?TICA DE;166290
2021;09;324;LAOS, REP?BLICA POPULAR DEMOCR?TICA DE;10687
2021;08;324;LAOS, REP?BLICA POPULAR DEMOCR?TICA DE;128034.6
2022;03;324;LAOS, REP?BLICA POPULAR DEMOCR?TICA DE;9000
2021;02;324;LAOS, REP?BLICA POPULAR DEMOCR?TICA DE;80271.49
2022;01;325;LIBANO;927422.81
2021;12;325;LIBANO;8517925.88
2022;11;325;LIBANO;12621395.69
2021;06;325;LIBANO;24727282.5
2022;10;325;LIBANO;2036481.44
2021;11;325;LIBANO;7364864.07
2021;03;325;LIBANO;2041236.73
2022;09;325;LIBANO;8800845.28
2022;08;325;LIBANO;19896166.29
2021;01;325;LIBANO;4393799.31
2021;10;325;LIBANO;12202339.82
2022;07;325;LIBANO;8352982.42
2021;05;325;LIBANO;2692239.6
2022;05;325;LIBANO;1012806.26
2022;06;325;LIBANO;18565565.03
2021;09;325;LIBANO;13069069.27
2022;04;325;LIBANO;9929935.81
2021;08;325;LIBANO;11467944.98
2022;03;325;LIBANO;1412072.27
2021;04;325;LIBANO;968115.56
2022;02;325;LIBANO;12529340.93
2021;07;325;LIBANO;1733741.84
2021;02;325;LIBANO;1026003.26
2022;01;326;MALASIA;60853901.41
2021;12;326;MALASIA;66959252.97
2022;11;326;MALASIA;148999634.1
2021;06;326;MALASIA;109139812.11
2021;11;326;MALASIA;96552026.97
2021;03;326;MALASIA;170934087.69
2022;09;326;MALASIA;153248203.55
2022;08;326;MALASIA;119511261.19
2021;10;326;MALASIA;140312334.07
2022;07;326;MALASIA;152925660.45
2021;05;326;MALASIA;145141965.24
2022;06;326;MALASIA;131967521.99
2021;09;326;MALASIA;127037339.65
2022;05;326;MALASIA;160970810.45
2022;04;326;MALASIA;148438990.3
2021;08;326;MALASIA;134480142.33
2021;01;326;MALASIA;85721315.06
2022;03;326;MALASIA;96442909.45
2021;04;326;MALASIA;165711504.43
2022;10;326;MALASIA;63429596.52
2022;02;326;MALASIA;151836260.01
2021;02;326;MALASIA;44948094.49
2021;07;326;MALASIA;139141622.87
2022;01;327;MALDIVAS;20875.5
2021;12;327;MALDIVAS;203344.7
2021;06;327;MALDIVAS;26198.2
2022;10;327;MALDIVAS;2918.8
2021;11;327;MALDIVAS;60367
2021;03;327;MALDIVAS;70660.58
2022;09;327;MALDIVAS;19885
2021;10;327;MALDIVAS;43327.7
2021;05;327;MALDIVAS;31000.25
2022;06;327;MALDIVAS;48559.5
2021;09;327;MALDIVAS;66892.62
2022;05;327;MALDIVAS;70536.15
2022;11;327;MALDIVAS;98017.58
2022;04;327;MALDIVAS;84709
2021;08;327;MALDIVAS;34334
2022;03;327;MALDIVAS;148520.55
2021;04;327;MALDIVAS;50803.25
2021;01;327;MALDIVAS;9175
2022;08;327;MALDIVAS;68515.2
2022;02;327;MALDIVAS;107040.89
2021;02;327;MALDIVAS;27290
2022;01;328;OMAN;831382.38
2021;12;328;OMAN;2434897.07
2022;11;328;OMAN;14773879.74
2021;06;328;OMAN;14046207.96
2021;11;328;OMAN;18951985.36
2021;03;328;OMAN;813353.85
2022;09;328;OMAN;11243957.41
2021;01;328;OMAN;1603440.69
2022;08;328;OMAN;5626772.51
2022;04;328;OMAN;12006453.61
2021;10;328;OMAN;1488561.53
2022;07;328;OMAN;50830201.33
2021;05;328;OMAN;3545915.79
2022;06;328;OMAN;15985579.4
2021;09;328;OMAN;10906908.23
2022;05;328;OMAN;10836774.83
2022;10;328;OMAN;11537352.45
2021;08;328;OMAN;12556383.74
2022;03;328;OMAN;15724787.98
2021;04;328;OMAN;18425350.11
2022;02;328;OMAN;6653195.39
2021;02;328;OMAN;3624191.71
2021;07;328;OMAN;621821.85
2021;12;329;MONGOLIA;428527.74
2022;09;329;MONGOLIA;554679.43
2021;06;329;MONGOLIA;285865.95
2021;11;329;MONGOLIA;28379.56
2021;03;329;MONGOLIA;126978.78
2021;01;329;MONGOLIA;385729.39
2022;08;329;MONGOLIA;276295.79
2021;10;329;MONGOLIA;365884.04
2022;07;329;MONGOLIA;408024.55
2021;05;329;MONGOLIA;661039.02
2021;09;329;MONGOLIA;425484.96
2022;06;329;MONGOLIA;316469.95
2022;04;329;MONGOLIA;415060.74
2022;10;329;MONGOLIA;258966.4
2022;05;329;MONGOLIA;178114.21
2021;08;329;MONGOLIA;432119.74
2022;11;329;MONGOLIA;549995.41
2022;03;329;MONGOLIA;939970.59
2021;04;329;MONGOLIA;229366.74
2022;02;329;MONGOLIA;418158.32
2021;02;329;MONGOLIA;466206.04
2021;07;329;MONGOLIA;550190.94
2022;01;330;NEPAL;99414
2021;12;330;NEPAL;9675
2022;11;330;NEPAL;381242.42
2021;06;330;NEPAL;875956.1
2021;11;330;NEPAL;153166.07
2021;03;330;NEPAL;908362.25
2022;09;330;NEPAL;47700
2021;01;330;NEPAL;161871.19
2022;08;330;NEPAL;27578.23
2021;10;330;NEPAL;214663.77
2021;05;330;NEPAL;2313687.5
2022;06;330;NEPAL;8295
2021;09;330;NEPAL;853902.08
2022;10;330;NEPAL;591160.5
2021;08;330;NEPAL;1100411.55
2022;03;330;NEPAL;6673608.6
2021;04;330;NEPAL;2264670.8
2022;02;330;NEPAL;28211.21
2021;02;330;NEPAL;109333
2021;07;330;NEPAL;2073649.35
2022;01;331;EMIRATOS ARABES UNIDOS;100671942.15
2021;12;331;EMIRATOS ARABES UNIDOS;14503083.62
2021;06;331;EMIRATOS ARABES UNIDOS;40792276.67
2022;10;331;EMIRATOS ARABES UNIDOS;24213326.41
2021;11;331;EMIRATOS ARABES UNIDOS;110566477.92
2021;03;331;EMIRATOS ARABES UNIDOS;77537318.01
2022;09;331;EMIRATOS ARABES UNIDOS;13852020.14
2021;01;331;EMIRATOS ARABES UNIDOS;25888775.07
2021;10;331;EMIRATOS ARABES UNIDOS;84540158.13
2022;07;331;EMIRATOS ARABES UNIDOS;20341709.89
2021;05;331;EMIRATOS ARABES UNIDOS;92310703.04
2022;06;331;EMIRATOS ARABES UNIDOS;147176075.74
2021;09;331;EMIRATOS ARABES UNIDOS;36907490.97
2022;05;331;EMIRATOS ARABES UNIDOS;21717543.57
2022;08;331;EMIRATOS ARABES UNIDOS;133153304.12
2022;04;331;EMIRATOS ARABES UNIDOS;135393422.91
2021;08;331;EMIRATOS ARABES UNIDOS;95875264.5
2022;03;331;EMIRATOS ARABES UNIDOS;26475301.39
2021;04;331;EMIRATOS ARABES UNIDOS;41196663.37
2022;02;331;EMIRATOS ARABES UNIDOS;213196789.22
2021;02;331;EMIRATOS ARABES UNIDOS;61486240.02
2021;07;331;EMIRATOS ARABES UNIDOS;91934519.96
2022;11;331;EMIRATOS ARABES UNIDOS;6893909.49
2022;01;332;PAQUISTAN;10835157.83
2021;12;332;PAQUISTAN;23304787.29
2022;11;332;PAQUISTAN;3053802.86
2021;06;332;PAQUISTAN;9241489.51
2021;11;332;PAQUISTAN;6300810.41
2021;03;332;PAQUISTAN;6159577.02
2021;01;332;PAQUISTAN;10907734.29
2022;09;332;PAQUISTAN;22686784.38
2022;08;332;PAQUISTAN;20440180.42
2021;10;332;PAQUISTAN;5129624.92
2021;05;332;PAQUISTAN;10869953.42
2022;06;332;PAQUISTAN;18657166.02
2021;09;332;PAQUISTAN;7198657.5
2022;05;332;PAQUISTAN;39222263.31
2022;04;332;PAQUISTAN;31009188.38
2021;08;332;PAQUISTAN;9369111.95
2022;07;332;PAQUISTAN;25875285.35
2022;03;332;PAQUISTAN;28268208.38
2021;04;332;PAQUISTAN;15563391.24
2022;02;332;PAQUISTAN;16707252.33
2021;02;332;PAQUISTAN;14520723.29
2021;07;332;PAQUISTAN;12713293.71
2022;10;332;PAQUISTAN;9345610.16
2022;01;333;SINGAPUR;4580295.43
2022;11;333;SINGAPUR;6465076.45
2021;12;333;SINGAPUR;6421451.49
2021;06;333;SINGAPUR;4383747.8
2021;11;333;SINGAPUR;2963439.95
2021;03;333;SINGAPUR;7057743.53
2021;01;333;SINGAPUR;2093550.62
2022;10;333;SINGAPUR;3476025.79
2022;09;333;SINGAPUR;10904247.9
2022;08;333;SINGAPUR;10319617.01
2021;10;333;SINGAPUR;2699637.99
2022;07;333;SINGAPUR;12438032.58
2021;05;333;SINGAPUR;7195689.59
2021;09;333;SINGAPUR;28659338.98
2022;05;333;SINGAPUR;12317436.22
2022;06;333;SINGAPUR;13656506.59
2022;04;333;SINGAPUR;13087882.34
2021;08;333;SINGAPUR;3986876.16
2022;03;333;SINGAPUR;12307308.23
2021;04;333;SINGAPUR;6958927.85
2022;02;333;SINGAPUR;7043871.73
2021;02;333;SINGAPUR;3767578.01
2021;07;333;SINGAPUR;5215101.8
2022;01;334;SIRIA;5094079.4
2022;10;334;SIRIA;13981698.19
2021;12;334;SIRIA;4055581.17
2022;11;334;SIRIA;8018522.41
2021;06;334;SIRIA;10962506.34
2021;01;334;SIRIA;238860.28
2021;11;334;SIRIA;4427292.57
2021;03;334;SIRIA;3224557.63
2022;09;334;SIRIA;7591200.41
2022;08;334;SIRIA;2291051.54
2021;10;334;SIRIA;2255259.58
2022;07;334;SIRIA;4524809.72
2021;05;334;SIRIA;7187973.56
2022;06;334;SIRIA;2993658.14
2021;09;334;SIRIA;2689038
2022;05;334;SIRIA;6783975.77
2022;04;334;SIRIA;6726696.54
2021;08;334;SIRIA;7120746.78
2022;03;334;SIRIA;113734
2021;04;334;SIRIA;1912177.92
2022;02;334;SIRIA;1786525.25
2021;02;334;SIRIA;7049093.31
2021;07;334;SIRIA;4210574.32
2022;01;335;TAILANDIA;21271756.89
2021;12;335;TAILANDIA;27108005.19
2021;06;335;TAILANDIA;36539416.57
2022;10;335;TAILANDIA;20701672.16
2021;01;335;TAILANDIA;69737544.85
2021;03;335;TAILANDIA;52594036.74
2021;11;335;TAILANDIA;42878663.58
2022;09;335;TAILANDIA;25638029.82
2022;11;335;TAILANDIA;26726955.86
2022;08;335;TAILANDIA;24249536.77
2021;10;335;TAILANDIA;22582024.74
2022;07;335;TAILANDIA;29047270.37
2021;05;335;TAILANDIA;19530232.86
2022;06;335;TAILANDIA;32002782.38
2021;09;335;TAILANDIA;28690361.38
2022;05;335;TAILANDIA;48467000.73
2022;04;335;TAILANDIA;26341608.47
2021;08;335;TAILANDIA;29993999.84
2022;03;335;TAILANDIA;25062430.85
2021;04;335;TAILANDIA;41949961.29
2022;02;335;TAILANDIA;25026601.39
2021;02;335;TAILANDIA;39378775.44
2021;07;335;TAILANDIA;21067961.01
2022;01;337;VIETNAM;116210342.36
2022;10;337;VIETNAM;236455394.98
2021;12;337;VIETNAM;292954135.68
2022;11;337;VIETNAM;252426170.04
2021;06;337;VIETNAM;294814278.97
2021;01;337;VIETNAM;166675028.82
2021;03;337;VIETNAM;295772679.79
2021;11;337;VIETNAM;177192851.53
2022;09;337;VIETNAM;253634456.2
2022;08;337;VIETNAM;305813644.33
2021;10;337;VIETNAM;234997059.9
2022;07;337;VIETNAM;346480038.27
2021;05;337;VIETNAM;251387254.39
2022;06;337;VIETNAM;271085219.02
2021;09;337;VIETNAM;307019673.73
2022;05;337;VIETNAM;271416156.68
2022;04;337;VIETNAM;423352162.69
2021;08;337;VIETNAM;316178562.11
2022;03;337;VIETNAM;333488202.25
2021;04;337;VIETNAM;308139792.29
2022;02;337;VIETNAM;188079141.51
2021;02;337;VIETNAM;313880326.79
2021;07;337;VIETNAM;262515155.94
2022;01;345;BANGLADESH;109872568.09
2022;09;345;BANGLADESH;23859454.86
2021;12;345;BANGLADESH;43191723.52
2021;06;345;BANGLADESH;45586727.87
2022;10;345;BANGLADESH;8623271.49
2021;03;345;BANGLADESH;86608300.31
2021;11;345;BANGLADESH;23463029.29
2022;08;345;BANGLADESH;88506841.97
2021;10;345;BANGLADESH;141335623.59
2022;07;345;BANGLADESH;62641784.58
2021;05;345;BANGLADESH;70391596.5
2022;06;345;BANGLADESH;99243217.47
2021;09;345;BANGLADESH;92759671.12
2022;05;345;BANGLADESH;111416317.71
2021;01;345;BANGLADESH;78368624.35
2022;04;345;BANGLADESH;57450934.46
2021;08;345;BANGLADESH;31806857.28
2022;03;345;BANGLADESH;30942114.93
2021;04;345;BANGLADESH;97307640.84
2022;11;345;BANGLADESH;42657979.25
2021;02;345;BANGLADESH;140520489.57
2022;02;345;BANGLADESH;54456927.14
2021;07;345;BANGLADESH;24318489.22
2021;12;346;BRUNEI;3198800
2022;05;346;BRUNEI;3718500
2022;11;346;BRUNEI;3999.92
2021;06;346;BRUNEI;2640000
2022;10;346;BRUNEI;3994132.7
2021;01;346;BRUNEI;3177256.6
2021;03;346;BRUNEI;2553536.75
2021;11;346;BRUNEI;1417.5
2022;08;346;BRUNEI;135000
2021;10;346;BRUNEI;2968555.79
2022;07;346;BRUNEI;3641634.5
2021;05;346;BRUNEI;2400.3
2021;08;346;BRUNEI;2924800
2022;03;346;BRUNEI;3458265
2022;02;346;BRUNEI;5700.4
2021;07;346;BRUNEI;121024.18
2022;01;348;YEMEN;22864491.95
2021;12;348;YEMEN;19391819.86
2021;06;348;YEMEN;26645982.4
2021;01;348;YEMEN;29086015.28
2022;10;348;YEMEN;28080053.23
2021;03;348;YEMEN;23842869.43
2021;11;348;YEMEN;22075640.44
2022;09;348;YEMEN;25839331.21
2022;08;348;YEMEN;33002570.89
2021;10;348;YEMEN;26818856.24
2022;07;348;YEMEN;348419
2021;05;348;YEMEN;25326250.85
2022;11;348;YEMEN;24394134.53
2022;06;348;YEMEN;12681026.54
2021;09;348;YEMEN;42656750.93
2022;05;348;YEMEN;36433688.74
2022;04;348;YEMEN;17305151.34
2021;08;348;YEMEN;9372740.56
2022;03;348;YEMEN;25574574.57
2021;04;348;YEMEN;10822543.27
2021;02;348;YEMEN;15327879.8
2022;02;348;YEMEN;35584226.09
2021;07;348;YEMEN;23244226.13
2022;01;349;ARMENIA;5049
